#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes,Disponible de Remanentes por aplicación
,,7400,15002,1200300,Retribució sou base funcionari C1,12658.4,0,12658.4,7232.87,0
,,7400,15002,1200600,Triennis,13408.68,0,13408.68,7763.54,0
,,7400,15002,1210000,Complement Destí  funcionaris,29401.56,0,29401.56,17240.14,0
,,7400,15002,1210100,Complement específic funcionaris,66771.24,0,66771.24,39645.88,0
,,7400,15002,1300000,Retribucions bàsiques personal laboral,38144.12,0,38144.12,21700.83,0
,,7400,15002,1300200,Altres retribucions personal laboral,16971.72,0,16971.72,9914.31,0
,,7400,15002,1600000,Seguretat Social,65287.94,0,65287.94,33067.16,0
,,7400,15100,2100100,Manteniment de la via pública,0,0,0,0,0
,,7400,15100,2269900,Altres despeses diverses,0,0,0,0,0
,,7400,15100,2270600,Estudis i treballs tècnics,18000,5011.59,23011.59,7641.27,0
,,7400,15100,4670300,Transferència Consorci Besós,50000,0,50000,0,0
,,7400,15100,4800001,Beques subjectes a retenció d'IRPF no incloses en la BDNS,0,27688.41,27688.41,8124.46,0
,,7400,15120,2270600,Estudis i treballs tècnics,0,34050.96,34050.96,21813.78,632.77
,,7400,15120,6320100,"Edificis i altres construccions, inversió de reposició",22000,-22000,0,0,0
,,7400,15220,2120200,"Reparacions, manteniment i conservació d'edificis i altres",0,1091037.81,1091037.81,587446.12,285904.46
,,7400,15220,7800000,Subvencions a famílies i institucions sense ànim lucre,0,562219.97,562219.97,18581.59,475649.27
,,7500,15003,1200000,Retribució sou base funcionari A1,38744.12,0,38744.12,37635.58,0
,,7500,15003,1200100,Retribució sou base funcionari A2,32776.63,0,32776.63,18197.42,0
,,7500,15003,1200300,Retribució sou base funcionari C1,23735.26,0,23735.26,13369.71,0
,,7500,15003,1200600,Triennis,10074.56,0,10074.56,3579.12,0
,,7500,15003,1210000,Complement Destí  funcionaris,33439.56,0,33439.56,16995.85,0
,,7500,15003,1210100,Complement específic funcionaris,76751.64,0,76751.64,36542.06,0
,,7500,15003,1300000,Retribucions bàsiques personal laboral,31515.26,0,31515.26,14205.8,0
,,7500,15003,1300200,Altres retribucions personal laboral,772.08,0,772.08,0,0
,,7500,15003,1310000,Retribucions personal laboral eventual,0,0,0,4289.52,0
,,7500,15003,1430000,Despeses per substitució,19743.49,0,19743.49,11275.8,0
,,7500,15003,1600000,Seguretat Social,71801.73,0,71801.73,31177.12,0
,,7500,15003,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,0,0,0
,,7500,15100,6100100,Adequació i remodelació de solars,0,24840,24840,0,0
,,7500,15100,6190001,Altres inv de reposicio en infrastr i bens dest us gral,0,5708515.24,5708515.24,79091.65,164466.9
,,7500,15120,6190001,Altres inv de reposicio en infrastr i bens dest us gral,0,0,0,0,0
,,7500,15120,6190002,Altres inv de reposicio en infrastr i bens dest us gral,0,0,0,0,0
,,7500,15120,6220100,"Edificis i construccions, inversió nova",0,779490.09,779490.09,16090.03,763400.06
,,7500,15210,6820000,Despeses inv béns patrimonials. Edificis construccions,0,157300,157300,0,0
,,7500,16000,6190002,Altres inv de reposicio en infrastr i bens dest us gral,0,0,0,0,0
,,7500,17100,6090000,Altres inv en infraestructures i béns destinats a l'ús gener,0,0,0,0,0
,,7500,17100,6090001,Altres inv. noves en infraestruc i bens destinats ús gral,0,72249.96,72249.96,27064.68,45185.28
,,7500,17100,6190002,Altres inv de reposicio en infrastr i bens dest us gral,0,528867.54,528867.54,72075.28,12997.17
,,7500,24100,6320100,"Edificis i altres construccions, inversió de reposició",0,1500000,1500000,0,1500000
,,7500,32300,6320000,Edificis altres construccions.Centres Docents Primària,0,196262.23,196262.23,0,16858.9
,,7500,33211,6320100,"Edificis i altres construccions, inversió de reposició",0,0,0,0,0
,,7500,33301,6220100,"Edificis i construccions, inversió nova",0,289000,289000,0,289000
,,7500,33600,6250000,Mobiliari,0,3742.79,3742.79,0,0
,,7500,33600,6320100,"Edificis i altres construccions, inversió de reposició",0,20790.03,20790.03,0,0
,,7500,34201,2270600,Estudis i treballs tècnics,0,18997,18997,11737,0
,,7500,34203,6320100,"Edificis i altres construccions, inversió de reposició",0,93000,93000,92986.89,13.11
,,7600,92024,1200000,Retribució sou base funcionari A1,20317.36,0,20317.36,575.49,0
,,7600,92024,1200300,Retribució sou base funcionari C1,25064.8,0,25064.8,20161.67,0
,,7600,92024,1200400,Retribució sou base funcionari C2,10812.82,0,10812.82,6017.72,0
,,7600,92024,1200600,Trienis,9961.8,0,9961.8,1476.45,0
,,7600,92024,1210000,Complement Destí funcionaris,18053.88,0,18053.88,8556.32,0
,,7600,92024,1210100,Complement específic funcionaris,51864.24,0,51864.24,23702.69,0
,,7600,92024,1300000,Retribucions bàsiques personal laboral,159997.3,0,159997.3,91308.44,0
,,7600,92024,1300100,Hores extraordinàries,0,0,0,0,0
,,7600,92024,1300200,Altres retribucions personal laboral,39851.52,0,39851.52,23279.91,0
,,7600,92024,1430000,Despeses per substitució,25573.8,0,25573.8,0,0
,,7600,92024,1510000,Gratificacions treballs extraordinaris,0,0,0,2736.29,0
,,7600,92024,1600000,Seguretat Social,106100.52,0,106100.52,47472.26,0
,,7600,92024,1620900,Altres despeses socials,0,0,0,997.2,0
,,7610,16211,2270000,Neteja,360000,50622.3,410622.3,277451.36,0
,,7610,16212,2270000,Neteja,685000,0,685000,416017.32,0
,,7610,16212,2270001,Neteja,0,0,0,0,0
,,7610,16300,2130000,"Maquinària, instal·lacions tècniques i utillatge",0,0,0,5774.21,0
,,7610,16300,2269900,Altres despeses,20000,21436.63,41436.63,3906.54,0
,,7610,16300,2270000,Neteja i recollida escombraries,7220000,0,7220000,4312408.55,0
,,7610,16300,6230000,Maquinària furgonetes hidronetejadores,0,75000,75000,0,0
,,7610,16300,6290000,Altres inv noves assoc al funcionam operatiu dels serv,0,5638.6,5638.6,0,0
,,7610,16301,2270000,Neteja,65000,0,65000,26648.63,0
,,7610,16302,2279911,Neteja i accessos mecànics,90000,0,90000,40547.57,0
,,7630,32300,2270000,Neteja,1941500,0,1941500,1053596.45,0
,,7630,33000,2270000,Neteja,375000,0,375000,217956.25,0
,,7630,34000,2270000,Neteja,215000,0,215000,131121.47,0
,,7630,43120,2270000,Neteja,80000,-5592.12,74407.88,41513.32,0
,,7630,92000,2270000,Neteja,435000,-21483.11,413516.89,235848.23,0
,,7660,43120,1200300,Retribució sou base funcionari C1,13772.76,0,13772.76,7620.89,0
,,7660,43120,1200400,Retribució sou base funcionari C2,31656.51,50000,81656.51,20134.4,0
,,7660,43120,1200600,Triennis,4466.8,0,4466.8,2556.63,0
,,7660,43120,1210000,Complement Destí  funcionaris,15635.76,0,15635.76,10119.91,0
,,7660,43120,1210100,Complement específic funcionaris,40714.8,0,40714.8,26619.33,0
,,7660,43120,1300000,Retribucions bàsiques personal laboral,114419.45,0,114419.45,62123.72,0
,,7660,43120,1300100,Hores extraordinàries,0,0,0,7095.93,0
,,7660,43120,1300200,Altres retribucions personal laboral,6709.68,0,6709.68,3643.81,0
,,7660,43120,1310000,Retribucions personal laboral eventual,0,0,0,3484.52,0
,,7660,43120,1510000,Gratificacions treballs extraordinaris,0,0,0,4073.54,0
,,7660,43120,1600000,Seguretat Social,77039.41,31439.72,108479.13,42593.3,0
,,7660,43120,1620900,Altres despeses socials,0,0,0,0,0
,,7660,43120,2120100,Manteniment d'edificis -mercats,90000,0,90000,50197.24,0
,,7660,43120,2269900,Altres despeses,20000,76.47,20076.47,959.15,0
,,7660,43120,6240000,ELEMENTS DE TRANSPORT.,0,3100,3100,0,0
,,7660,43120,6320100,"Edificis i altres construccions, inversió de reposició",0,29259.37,29259.37,10240.23,0
,,7700,15110,1200000,Retribució sou base funcionari A1,56920.18,0,56920.18,32157.91,0
,,7700,15110,1200100,Retribució sou base funcionari A2,65692.09,0,65692.09,43536.54,0
,,7700,15110,1200300,Retribució sou base funcionari C1,97871.18,0,97871.18,55147.74,0
,,7700,15110,1200400,Retribució sou base funcionari C2,10362.86,0,10362.86,5792.74,0
,,7700,15110,1200600,Triennis,29363.6,0,29363.6,15971.14,0
,,7700,15110,1210000,Complement Destí  funcionaris,78636.6,0,78636.6,46325.6,0
,,7700,15110,1210100,Complement específic funcionaris,172547.76,0,172547.76,101654.29,0
,,7700,15110,1300000,Retribucions bàsiques personal laboral,50468.8,0,50468.8,28779.07,0
,,7700,15110,1300200,Altres retribucions personal laboral,6142.32,0,6142.32,3588.14,0
,,7700,15110,1430000,Despeses per substitució,23226.1,0,23226.1,13304.01,0
,,7700,15110,1600000,Seguretat Social,161687.3,0,161687.3,84370.86,0
,,7700,15110,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,0,34178.22,0
,,7700,15110,1620900,Altres despeses socials,0,0,0,332.4,0
,,7700,15110,2100300,Execució d'obres subsidiàries (disciplina urbanística),39200,0,39200,1266.34,0
,,7700,15110,2269900,Altres despeses,2000,0,2000,0,0
,,7700,15110,2270600,Estudis i treballs tècnics,1000,0,1000,0,0
,,7800,15300,1200100,Retribució sou base funcionari A2,18396.08,0,18396.08,10176.3,0
,,7800,15300,1200600,Triennis,2107.2,0,2107.2,1231,0
,,7800,15300,1210000,Complement Destí  funcionaris,7508.04,0,7508.04,4385.95,0
,,7800,15300,1210100,Complement específic funcionaris,23118.24,0,23118.24,13504.89,0
,,7800,15300,1600000,Seguretat Social,11013.36,0,11013.36,5671.8,0
,,7800,15300,2100100,Manteniment via pública,26000,0,26000,38682.96,0
,,7800,15300,2100200,Conexió clavegueram,8600,0,8600,0,0
,,7800,15300,2101100,Desperfectes,11500,0,11500,1500,0
,,7800,15300,2130000,"Maquinària, instal·lacions tècniques i utillatge",0,0,0,0,0
,,7800,15300,2140100,Manteniment i neteja de vehicles,40100,0,40100,13353.68,0
,,7800,15300,2219900,Altres subministraments,4400,0,4400,135.39,0
,,7800,15300,2270600,Estudis i treballs tècnics,1000,0,1000,2795.1,0
,,7810,15300,1200100,Retribució sou base funcionari A2,16401.12,0,16401.12,9177.92,0
,,7810,15300,1200300,Retribució sou base funcionari C1,27637.66,0,27637.66,15912.94,0
,,7810,15300,1200600,Triennis,8331.54,0,8331.54,4727.28,0
,,7810,15300,1210000,Complement Destí  funcionaris,16055.4,0,16055.4,9188.52,0
,,7810,15300,1210100,Complement específic funcionaris,42969.48,0,42969.48,24514.19,0
,,7810,15300,1300000,Retribucions bàsiques personal laboral,29990.44,0,29990.44,12616.98,0
,,7810,15300,1300100,Hores extraordinàries,0,0,0,0,0
,,7810,15300,1300200,Altres retribucions personal laboral,2060.4,0,2060.4,1102.95,0
,,7810,15300,1310000,Retribucions personal laboral eventual,0,0,0,4623.07,0
,,7810,15300,1430000,Despeses per substitució,35518.62,0,35518.62,20359.54,0
,,7810,15300,1600000,Seguretat Social,52666.01,0,52666.01,25694.53,0
,,7810,15300,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,0,0,0
,,7810,15300,1620900,Altres despeses socials,0,0,0,0,0
,,7810,15300,2100100,Manteniment via pública,347000,0,347000,254010.05,0
,,7810,15300,2100300,Execució d'obres subsidiàries (guals),12000,0,12000,481.37,0
,,7810,15300,6240100,Elements de transport,0,69505,69505,0,69505
,,7810,15320,2100700,Manteniment pavimentació,730000,0,730000,233348.49,0
,,7810,15320,6190001,Altres inv de reposicio en infrastr i bens dest us gral,0,496483.63,496483.63,55355.53,0
,,7810,15330,2101700,Manteniment escales mecàniques,515000,0,515000,274597.4,0
,,7810,24100,2101600,Plans d'ocupació,157500,50173.28,207673.28,87087.54,0
,,7820,13300,1310000,Retribucions personal Laboral eventual,36645.13,0,36645.13,20999.38,0
,,7820,13300,1600000,Seguretat Social,11371.91,0,11371.91,5703.46,0
,,7820,13300,2100500,Manteniment via pública i edificis,20000,0,20000,7474.27,0
,,7820,13300,2100600,Manteniment semàfors,70000,0,70000,27562.14,0
,,7820,13300,6190001,Altres inv de reposicio en infrastr i bens dest us gral,0,40000,40000,0,0
,,7830,16500,1200100,Retribució sou base funcionari A2,18052.4,0,18052.4,4998.75,0
,,7830,16500,1200600,Triennis,5900.16,0,5900.16,1458.65,0
,,7830,16500,1210000,Complement Destí  funcionaris,6622.56,0,6622.56,1637.24,0
,,7830,16500,1210100,Complement específic funcionaris,19175.76,0,19175.76,4740.67,0
,,7830,16500,1600000,Seguretat Social,10740.84,0,10740.84,2735,0
,,7830,16500,2100800,Manteniment enllumenat,784500,464277.26,1248777.26,602646.53,0
,,7830,16500,2130400,Escomeses i legalitat,25000,0,25000,17658.94,0
,,7830,16500,2219909,Material tècnic,18000,0,18000,0,0
,,7830,16500,6190001,Altres inv de reposicio en infrastr i bens dest us gral,0,637364.02,637364.02,0,53496.65
,,7830,16501,6190002,Altres inv de reposicio en infrastr i bens dest us gral,0,0,0,0,0
,,7840,92000,1200400,Retribució sou base funcionari C2,10379.32,0,10379.32,6376.33,0
,,7840,92000,1200600,Triennis,650.88,0,650.88,347.71,0
,,7840,92000,1210000,Complement Destí  funcionaris,3152.16,0,3152.16,1683.78,0
,,7840,92000,1210100,Complement específic funcionaris,7704.24,0,7704.24,4114.94,0
,,7840,92000,1300000,Retribucions bàsiques personal laboral,95285.14,0,95285.14,55616.66,0
,,7840,92000,1300100,Hores extraordinàries,0,0,0,661.59,0
,,7840,92000,1300200,Altres retribucions personal laboral,19577.4,0,19577.4,10275.34,0
,,7840,92000,1310000,Retribucions personal Laboral eventual,91075.95,0,91075.95,46620.34,0
,,7840,92000,1430000,Despeses per substitució,43836.68,0,43836.68,24733.33,0
,,7840,92000,1600000,Seguretat Social,94208.16,538.61,94746.77,38107.43,0
,,7850,17100,1200100,Retribució sou base funcionari A2,33290.92,0,33290.92,25119.72,0
,,7850,17100,1200600,Triennis,4214.4,0,4214.4,1809.13,0
,,7850,17100,1210000,Complement Destí  funcionaris,12801.84,0,12801.84,5712.39,0
,,7850,17100,1210100,Complement específic funcionaris,27443.28,0,27443.28,12204.39,0
,,7850,17100,1600000,Seguretat Social,22186.32,0,22186.32,7937.62,0
,,7850,17100,1620900,Altres despeses socials,0,0,0,0,0
,,7850,17100,2100900,Manteniment jardins i mobiliari urbà,60000,-23000,37000,25960.25,0
,,7850,17100,2270000,Neteja,1706000,100000,1806000,975212.91,0
,,7850,17100,6190002,Altres inv de reposicio en infrastr i bens dest us gral,0,173000,173000,0,0
,,7850,33705,6090000,Jocs Infantils-Meses Concertació 2016-2019,250000,0,250000,29308.85,0
,,7851,16000,2100000,"Reparació, infraestructures i béns naturals",0,0,0,0,0
,,7851,16000,2270000,Neteja,230000,0,230000,101754.64,0
,,7851,16000,6190002,Altres inv de reposicio en infrastr i bens dest us gral,0,932396.69,932396.69,88201.35,0
,,7900,32300,2120100,Manteniment d'edificis -escoles,378000,135177.43,513177.43,235242.38,0
,,7900,32300,6320000,EDIFICIS I ALTRES CONSTRUCCIONS,0,0,0,0,0
,,7900,32302,6320100,"Edificis i altres construccions, inversió de reposició",0,69647.95,69647.95,0,3052.93
,,7900,32302,6350000,Inversió de reposició mobiliari,0,0,0,0,0
,,7900,33301,6220100,"Edificis i construccions, inversió nova",0,2456.3,2456.3,0,0
,,7900,33301,6320100,"Edificis i altres construccions, inversió de reposició",0,23416.4,23416.4,0,0
,,7900,33600,6090000,Molí Ribé-Poblat Ibèric-Meses Concertació 16-19-Patrimoni hi,500000,-84532.82,415467.18,0,0
,,7900,33600,6320100,"Edificis i altres construccions, inversió de reposició",0,15427.5,15427.5,0,0
,,7900,34000,2140100,Reparació de vehicles,5000,0,5000,458.06,0
,,7900,34000,2240000,Assegurances,1444,0,1444,0,0
,,7900,34100,2211100,Material Tècnic,4000,0,4000,0,0
,,7900,34201,2120100,Manteniment d'edificis-Esports,195000,40000,235000,93336.33,0
,,7900,34201,2270600,Estudis i treballs Tècnics Instal·lacions,49000,382.48,49382.48,1955.48,0
,,7900,34201,2279909,Altres treballs realitzats per empreses i profesionals,0,0,0,0,0
,,7900,34201,6320100,Edificis instal·lacions esportives: inversió reposició,50000,66500.38,116500.38,6312.57,0
,,7900,92000,1200000,Retribució sou base funcionari A1,18443.4,0,18443.4,10353.06,0
,,7900,92000,1200100,Retribució sou base funcionari A2,49049.7,0,49049.7,27459.63,0
,,7900,92000,1200600,Triennis,4491.12,0,4491.12,2579.84,0
,,7900,92000,1210000,Complement Destí  funcionaris,24717.12,0,24717.12,14476.23,0
,,7900,92000,1210100,Complement específic funcionaris,53535.6,0,53535.6,31687.42,0
,,7900,92000,1300000,Retribucions bàsiques personal laboral,102630.23,0,102630.23,35960.37,0
,,7900,92000,1300200,Altres retribucions personal laboral,28713.84,0,28713.84,15056.97,0
,,7900,92000,1310000,Retribucions personal Laboral eventual,25059.9,0,25059.9,27533.82,0
,,7900,92000,1430000,Despeses per substitució,70773.89,0,70773.89,50825.11,0
,,7900,92000,1600000,Seguretat Social,120368.55,0,120368.55,63320.17,0
,,7900,92000,2120100,Manteniment d'edificis -admon.gral,600000,-214373.25,385626.75,110016.13,0
,,7900,92000,2130100,Manteniment instal.lacions,545000,-10618.03,534381.97,222722.62,0
,,7900,92000,2270600,Estudis i treballs tècnics,22500,0,22500,17327.27,0
,,7900,92000,6220100,"Edificis i construccions, inversió nova",0,28774,28774,0,0
,,7900,92000,6230100,"Maquinària, instal.lacions tècniques i utillatge",0,12184.6,12184.6,12184.6,0
,,7900,92000,6320100,"Edificis i altres construccions, inversió de reposició",0,44028.12,44028.12,21465.4,0
,,7900,93301,6320100,"Edificis i altres construccions, inversió de reposició",0,135990.59,135990.59,0,0
,,7900,93302,6320100,"Edificis i altres construccions, inversió de reposició",0,82009,82009,0,0
,,7900,93303,6220000,Inv nova associada al funcionament dels serveis,0,0,0,0,0
,,7910,16500,2210000,Energia elèctrica,582411,0,582411,275313.3,0
,,7910,16501,2210000,Energia elèctrica,38853,0,38853,14177.24,0
,,7910,16502,2210000,Energia elèctrica,74234,7705.72,81939.72,32251.35,0
,,7910,17100,2210101,Aigua fonts públiques,140000,26035.7,166035.7,77197.13,0
,,7910,32300,2210000,Energia elèctrica,399779,14845.74,414624.74,234620.74,0
,,7910,32300,2210100,Aigua,132000,6549.84,138549.84,72263.47,0
,,7910,32300,2210200,Gas,183000,0,183000,207813.18,0
,,7910,33000,2210000,Energia elèctrica,177068,24578.33,201646.33,151528.99,0
,,7910,33000,2210100,Aigua,52000,1504.14,53504.14,15902.84,0
,,7910,33000,2210200,Gas,35000,-397.93,34602.07,4735.96,0
,,7910,33000,3520000,Interessos de demora,0,397.93,397.93,118.77,0
,,7910,34000,2210000,Energia elèctrica,53713.17,0,53713.17,0,0
,,7910,34000,2210100,Aigua,1000,16460.85,17460.85,21327.72,0
,,7910,34000,2210200,Gas,30000,12089.93,42089.93,12089.93,0
,,7910,34201,2210000,Energia elèctrica,268565.83,0,268565.83,100220.14,0
,,7910,34201,2210100,Aigua,79000,0,79000,25764.63,0
,,7910,34201,2210200,Gas,33000,0,33000,88494.16,0
,,7910,43120,2210000,Energia elèctrica,114001,0,114001,51729.09,0
,,7910,43120,2210100,Aigua,35000,698.27,35698.27,10891.92,0
,,7910,43120,2210200,Gas,25000,0,25000,2088.92,0
,,7910,92000,2210000,Energia elèctrica,281375,0,281375,119442.3,0
,,7910,92000,2210100,Aigua,65000,0,65000,16946.32,0
,,7910,92000,2210200,Gas,60000,0,60000,17125.64,0
,,8100,92011,1200000,Retribució sou base funcionari A1,24832.36,0,24832.36,13547.54,0
,,8100,92011,1200300,Retribució sou base funcionari C1,50717,0,50717,28511.25,0
,,8100,92011,1200600,Triennis,10762.68,0,10762.68,6265.3,0
,,8100,92011,1210000,Complement Destí  funcionaris,30099.12,0,30099.12,18218.52,0
,,8100,92011,1210100,Complement específic funcionaris,86535.72,0,86535.72,51420.75,0
,,8100,92011,1510000,Gratificacions treballs extraordinaris,0,0,0,192.12,0
,,8100,92011,1600000,Seguretat Social,41001.66,0,41001.66,21015.59,0
,,8100,92011,2200100,"Premsa, revistes, llibres i altres publicacions",5500,0,5500,3634.24,0
,,8100,92011,2260400,Despeses jurídiques,8000,0,8000,16.18,0
,,8100,92011,2269900,Altres despeses,8000,0,8000,5099.87,0
,,8110,92012,1200000,Retribució sou base funcionari A1,156095.64,0,156095.64,90941.08,0
,,8110,92012,1200300,Retribució sou base funcionari C1,12598.82,0,12598.82,7022.44,0
,,8110,92012,1200600,Triennis,21301.2,0,21301.2,12367.97,0
,,8110,92012,1210000,Complement Destí funcionaris,67872.6,0,67872.6,41777.83,0
,,8110,92012,1210100,Complement específic funcionaris,157466.52,0,157466.52,99052.96,0
,,8110,92012,1210300,Altres Complements,0,0,0,175.83,0
,,8110,92012,1300000,Retribució bàsiques personal laboral,25583.02,0,25583.02,12400.7,0
,,8110,92012,1300100,Hores extraordinàries,0,0,0,115.26,0
,,8110,92012,1300200,Altre retribucions personal laboral,2351.04,0,2351.04,0,0
,,8110,92012,1430000,Despeses per substitució,53950.54,0,53950.54,30793.66,0
,,8110,92012,1600000,Seguretat Social,127809.12,0,127809.12,62469.53,0
,,8110,92012,2100300,Execució d'obres subsidiàries,18000,0,18000,0,0
,,8110,92012,2200100,"Premsa, revistes, llibres i altres publicacions",3400,0,3400,4533.91,0
,,8110,92012,2260400,Despeses jurídiques,45000,20000,65000,19377.67,0
,,8110,92012,2269900,Altres despeses,2000,0,2000,3432.6,0
,,8200,93102,1200000,Retribució sou base funcionari A1,24885.52,0,24885.52,13574.12,0
,,8200,93102,1200300,Retribució sou base funcionari C1,12336.16,0,12336.16,6902.59,0
,,8200,93102,1200400,Retribució sou base funcionari C2,10768.88,0,10768.88,5902.57,0
,,8200,93102,1200600,Triennis,8842.92,0,8842.92,5143.83,0
,,8200,93102,1210000,Complement Destí  funcionaris,19678.32,0,19678.32,11495.43,0
,,8200,93102,1210100,Complement específic funcionaris,59832.48,0,59832.48,34952.11,0
,,8200,93102,1210300,Altres complements funcionaris,2436.12,0,2436.12,1663.9,0
,,8200,93102,1600000,Seguretat Social,23951.06,0,23951.06,12114.81,0
,,8200,93102,2269900,Altres despeses,1000,0,1000,571.25,0
,,8200,93102,2270600,Estudis i treballs tècnics,74000,0,74000,0,0
,,8210,93103,1200000,Retribució sou base funcionari A1,17375.36,0,17375.36,9819.04,0
,,8210,93103,1200100,Retribució sou base funcionari A2,18482.44,0,18482.44,10269.18,0
,,8210,93103,1200300,Retrubució sou base funcionari C1,24493.22,0,24493.22,12685.64,0
,,8210,93103,1200600,Triennis,6634,0,6634,3758.04,0
,,8210,93103,1210000,Complement Destí funcionaris,23257.08,0,23257.08,13166.75,0
,,8210,93103,1210100,Complement específic funcionaris,46536.36,0,46536.36,26496.43,0
,,8210,93103,1210300,Altres Complements,0,0,0,320.43,0
,,8210,93103,1600000,Seguretat Social,34267.44,0,34267.44,16766.52,0
,,8220,93102,1200000,Retribució sou base funcionari A1,17428.52,0,17428.52,0,0
,,8220,93102,1200600,Triennis,818.52,0,818.52,0,0
,,8220,93102,1210000,Complement Destí funcionaris,6179.28,0,6179.28,0,0
,,8220,93102,1210100,Complement específic funcionaris,8808.6,0,8808.6,0,0
,,8220,93102,1300000,Retribucions bàsiques personal laboral,64683.02,0,64683.02,37011.06,0
,,8220,93102,1300200,Altre retribucions personal laboral,18216.6,0,18216.6,10641.53,0
,,8220,93102,1600000,Seguretat Social,30563.91,0,30563.91,11444.82,0
,,8220,93102,1620900,Altres despeses socials,0,0,0,554,0
,,8300,92502,1200300,Retribució sou base funcionari C1,12322.54,0,12322.54,8326.1,0
,,8300,92502,1200600,Triennis,2998.56,0,2998.56,1451.87,0
,,8300,92502,1210000,Complement Destí  funcionaris,3696.84,0,3696.84,1789.9,0
,,8300,92502,1210100,Complement específic funcionaris,6594.84,0,6594.84,3192.99,0
,,8300,92502,1210300,Altres complements funcionaris,1012.92,0,1012.92,489.58,0
,,8300,92502,1300000,Retribucions bàsiques personal laboral,35245.34,0,35245.34,20227.32,0
,,8300,92502,1300200,Altres retribucions personal laboral,1333.32,0,1333.32,778.88,0
,,8300,92502,1600000,Seguretat Social,18161.52,0,18161.52,8459.43,0
,,8300,92502,1620900,Altres despeses socials,0,0,0,664.8,0
,,8300,92502,2269900,Altres despeses,1785,0,1785,1326,0
,,8300,92502,4890100,Altres transferències,850,0,850,0,0
,,8400,01101,3100100,Interessos préstec llarg termini,854326.5,-183570,670756.5,244766.1,0
,,8400,01101,3100200,Interessos préstec curt termini,50000,-49490,510,0,0
,,8400,01101,3530000,Altres despeses financeres (swap BBVA),538200,0,538200,189734.53,0
,,8400,01101,9110100,Amortització préstecs llarg termini. Sector públic,199561.2,0,199561.2,38138.89,0
,,8400,01101,9130100,Amortització préstecs llarg termini. Sector privat,6324996.68,6448764.27,12773760.95,8721736.88,0
,,8400,15000,4490101,"Transferències a Gramepark, SA per operacions financeres",100000,0,100000,0,0
,,8400,24100,4490101,"Transferències a Grameimpuls,SA per operacions financeres",100000,0,100000,0,0
,,8400,93400,1200000,Retribucions sou base funcionari A1,22096.56,0,22096.56,12179.64,0
,,8400,93400,1200100,Retribucions sou base funcionari A2,15510.04,0,15510.04,8823.51,0
,,8400,93400,1200300,Retribucions sou base funcionari C1,12499.64,0,12499.64,9293.91,0
,,8400,93400,1200600,Trienis,6962.16,0,6962.16,4067.21,0
,,8400,93400,1210000,Complement desti funcionaris,21311.04,0,21311.04,13376.51,0
,,8400,93400,1210100,Complement específic funcionaris,46836.96,0,46836.96,29014.75,0
,,8400,93400,1210300,Altres Complements,0,0,0,580.24,0
,,8400,93400,1300000,Retribucions bàsiques personal laboral,25077.46,0,25077.46,14337.09,0
,,8400,93400,1300200,Altres retribucions personal laboral,2351.04,0,2351.04,1373.4,0
,,8400,93400,1600000,Seguretat Social,36045,0,36045,19466.28,0
,,8400,93400,2269900,Altres despeses,6000,0,6000,1547.82,0
,,8400,93400,2270600,Estudis i treballs tècnics,0,0,0,2268.75,0
,,8400,93400,2279909,Contractes desenvolupament serveis,7000,0,7000,0,0
,,8400,93400,2279916,Contractes manteniment de programes informàtics,25000,-4840,20160,0,0
,,8400,93400,3110100,Despeses de formalització operacions de crèdit,30000,0,30000,0,0
,,8400,93400,3190000,Altres despeses financeres,2000,0,2000,5634.45,0
,,8400,93400,3520000,Interessos de demora,19000,0,19000,1434.54,0
,,8400,93400,6410000,Despeses aplicacions informàtiques,0,21296,21296,16456,0
,,8410,93201,1200300,Retribucions sou base funcionari C1,75873.2,0,75873.2,49837.74,0
,,8410,93201,1200600,Trienis,14293.08,0,14293.08,7408.38,0
,,8410,93201,1210000,Complement destí funcionaris,26295.84,0,26295.84,14113,0
,,8410,93201,1210100,Complement específic funcionaris,56249.28,0,56249.28,30880.78,0
,,8410,93201,1210300,Altres complements funcionaris,205.56,0,205.56,120.08,0
,,8410,93201,1600000,Seguretat social,43015.4,0,43015.4,18969.01,0
,,8410,93201,2269900,Altres despeses,3000,0,3000,420.2,0
,,8410,93201,2270800,Despeses per la gestió de l'ORGT (executiva),650000,0,650000,22.27,0
,,8410,93201,2279909,Contractes desenvolupament serveis,14000,0,14000,4396.35,0
,,8410,93201,2279917,Despeses per la gestió de l'ORGT (multes),150000,239530.95,389530.95,179530.95,0
,,8410,93201,2279918,Despeses per la gestió de l'ORGT (voluntària IVTM),75000,0,75000,60501.77,0
#TOT.,,,,,,97706612.35,40727705.4,138434317.75,67963972.45,
